Expected_jobs,Actual_jobs,City,State
14959,4,Freeport,California
678,0,Samoa,California
1465,0,Cottonwood,California
22,1,Trinity Center,California
87723,0,Lynwood,California
219,0,Paskenta,California
4,1,Clear Creek,California
46743,3,Eastvale,California
166,0,Greenville,California
2599,0,Dollar Point,California
2406,19,Tulare,California
92485,9,Norwalk,California
618,2,Alpaugh,California
11,10,Point Arena,California
25671,6,Coto de Caza,California
5346,6,Carpinteria,California
38665,0,Berkeley,California
578,1,Heber,California
549,0,Taft,California
4578,0,Bystrom,California
12701,0,Discovery Bay,California
18,2,Canby,California
87236,0,Huntington Park,California
2740,0,Goleta,California
623,0,Gerber,California
16114,4,Fruitridge Pocket,California
29134,0,Moss Beach,California
6109,6,Reedley,California
18925,3,Chula Vista,California
5038,0,Linden,California
504,1,Scotia,California
12958,0,Ramona,California
9976,0,Camp Pendleton South,California
23,1,Benbow,California
3834,0,East Oakdale,California
5403,3,Riverbank,California
441,0,Flournoy,California
75618,1,Long Beach,California
8195,10,Petaluma,California
77,3,Bodfish,California
30131,0,Santa Susana,California
21795,11,Novato,California
853,9,Nevada City,California
3148,1,Weedpatch,California
30388,0,Marin City,California
2597,7,Ione,California
1237,0,Mountain Gate,California
16698,0,Mount Hermon,California
5191,0,Grayson,California
3091,0,Del Rey Oaks,California
1736,0,Casmalia,California
462,1,Ridgecrest,California
33986,0,Vine Hill,California
6230,0,Raisin City,California
10010,1,Green Valley,California
1090,1,Sutter,California
15810,0,Perris,California
101,75,Avalon,California
387,46,Kettleman City,California
4231,5,Ceres,California
754,1,Shandon,California
436,0,Sierraville,California
3026,0,Desert Hot Springs,California
93404,0,West Whittier-Los Nietos,California
7781,5,Auburn,California
29,0,Weaverville,California
726,4,Desert Shores,California
610,2,Calpella,California
18,1,Lookout,California
358,115,Twentynine Palms,California
6878,1,Watsonville,California
27094,0,Kentfield,California
35055,0,Colma,California
2422,0,Edna,California
2219,0,Idlewild,California
85120,4,South Pasadena,California
1934,1,Poplar-Cotton Center,California
13421,1,Wrightwood,California
87164,1,San Gabriel,California
5427,0,Woodbridge,California
741,132,Soledad,California
54,0,Old Station,California
317,0,Three Rocks,California
221,0,El Portal,California
411,0,West Point,California
1602,0,Camanche North Shore,California
57459,3,Glendora,California
6365,1,Terminous,California
12722,5,Hood,California
2060,4,Atwater,California
72859,5,Sierra Madre,California
121,0,Crescent Mills,California
12617,7,Antioch,California
1445,1,Fiddletown,California
90614,0,Bell Gardens,California
1145,0,Pine Grove,California
3980,1,Windsor,California
80961,2,West Puente Valley,California
72487,298,Santa Monica,California
31,5,Lone Pine,California
574,0,Tuttletown,California
354,0,Coarsegold,California
5659,0,Parkwood,California
3047,1,Lucerne,California
621,0,Kingvale,California
2905,0,Sultana,California
75171,1,Lawndale,California
5449,2,French Valley,California
42682,0,Piedmont,California
213,0,Elk Creek,California
5889,0,Las Lomas,California
323,4,Goodyears Bar,California
685,2,Murphys,California
1975,198,South Lake Tahoe,California
33,0,Leggett,California
1806,0,El Rancho,California
672,28,Arcata,California
156,6,Laytonville,California
224,1,Crowley Lake,California
51188,8,North Tustin,California
10744,7,Galt,California
3584,2,Stevinson,California
6168,9,East Hemet,California
1692,0,Cherokee,California
74697,33,Placentia,California
1979,4,Santa Maria,California
6107,1,Clovis,California
578,1,Seeley,California
4395,6,Patterson,California
20474,1,Bay Point,California
441,0,Cold Springs,California
3160,4,Littlerock,California
3926,0,Beale AFB,California
37975,2,San Bruno,California
57,0,Portola,California
5741,0,Friant,California
88945,1,South San Gabriel,California
508,3,Eagleville,California
28,0,Olancha,California
10547,1,Wildomar,California
27579,0,Larkspur,California
22120,4,Laguna Niguel,California
40451,0,San Ramon,California
1362,0,Bend,California
1277,3,Lemoore,California
20100,1,Grand Terrace,California
1355,0,Cohasset,California
82087,0,West Athens,California
1568,0,Hamilton City,California
4291,1,Diamond Springs,California
394,0,Mokelumne Hill,California
6111,1,Mira Monte,California
2743,1,Isla Vista,California
2780,0,Del Monte Forest,California
1539,0,Vina,California
19269,0,Harbison Canyon,California
13662,0,Byron,California
406,0,Graniteville,California
9392,0,Aptos,California
79248,0,East Pasadena,California
457,2,Proberta,California
8154,0,Fetters Hot Springs-Agua Caliente,California
114,9,Palo Verde,California
2352,0,Orosi,California
66893,1,Irwindale,California
43,0,Burney,California
22484,0,Fontana,California
11536,0,Bethel Island,California
17,0,California Pines,California
105,1,Clio,California
5721,0,Cotati,California
80499,46,West Hollywood,California
675,0,Loleta,California
124,1,Etna,California
19334,3,San Bernardino,California
26008,0,Jurupa Valley,California
447,0,Valley Wells,California
20035,0,Colton,California
27401,0,Santa Venetia,California
2244,0,Loyalton,California
10065,1,Camp Pendleton North,California
534,22,Red Bluff,California
388,0,Sattley,California
88842,0,Bell,California
1154,7,Rough and Ready,California
829,0,Tehama,California
13566,1,Clarksburg,California
108,0,Caspar,California
3701,0,Carnelian Bay,California
90525,1,La Mirada,California
29923,5,San Antonio Heights,California
74699,0,Arcadia,California
4774,0,Lake Hughes,California
106,28,Frazier Park,California
1842,0,San Joaquin,California
1474,3,Rancho Calaveras,California
19528,0,Ben Lomond,California
153,0,Litchfield,California
1700,0,Porterville,California
1815,1,Templeton,California
1002,0,Earlimart,California
3426,0,Salmon Creek,California
9105,0,Vista Santa Rosa,California
629,442,Bluewater,California
13983,0,Loomis,California
8020,0,Oak Glen,California
20243,0,Lemon Grove,California
861,10,Challenge-Brownsville,California
26197,2,Stevenson Ranch,California
9,0,Coffee Creek,California
6,0,Ruth,California
3740,0,Summerland,California
12868,5,Franklin,California
16034,1,Orangevale,California
115,8,Big Pine,California
627,0,Ukiah,California
1558,7,Olivehurst,California
15976,8,Redlands,California
26905,0,Laguna Hills,California
32295,0,Shelter Cove,California
35780,0,West Menlo Park,California
862,7,Martell,California
15106,7,Rocklin,California
2712,0,Grangeville,California
37764,0,South San Francisco,California
33244,0,Hercules,California
7179,1,North Auburn,California
50754,0,Redwood City,California
1006,0,Sutter Creek,California
1431,175,Dos Palos Y,California
10903,0,Dixon,California
10284,1,Homeland,California
110,0,Lee Vining,California
892,0,Catheys Valley,California
845,4,Dutch Flat,California
3422,1,Cabazon,California
5,0,Tennant,California
625,2,Vallecito,California
61031,4,Garden Grove,California
40210,6,Fremont,California
27521,0,Fruitdale,California
7844,2,Lathrop,California
116,0,Blairsden,California
152,13,Coalinga,California
6169,0,Garden Acres,California
502,0,Coulterville,California
17925,8,Moreno Valley,California
11997,0,East Nicolaus,California
15365,5,Lakeland Village,California
82951,0,West Rancho Dominguez,California
9094,0,Pala,California
3631,0,Plumas Lake,California
1967,0,Atascadero,California
672,0,California City,California
565,0,Trinidad,California
32528,1,Benicia,California
11389,0,Knights Landing,California
1202,0,French Gulch,California
260,0,Mount Laguna,California
13150,1,Paradise Park,California
13899,1,Nuevo,California
23784,0,Solana Beach,California
654,0,Oak Shores,California
32335,0,Ladera,California
38773,0,Millbrae,California
78352,0,Culver City,California
5290,0,Castroville,California
5008,0,Delft Colony,California
1886,0,Chico,California
21066,1,El Cajon,California
6583,1,Rio Oso,California
218,2,Crescent City,California
4159,1,Truckee,California
306,2,Greenfield,California
34158,0,Martinez,California
7370,0,Port Hueneme,California
37730,0,Ontario,California
52107,0,Castro Valley,California
6257,37,Murrieta,California
218,0,Gasquet,California
15342,0,Pittsburg,California
653,1,Hopland,California
81727,1,La Puente,California
89107,2,Hacienda Heights,California
111,0,Taylorsville,California
64913,1,Bradbury,California
88737,0,Cudahy,California
1038,4,Grass Valley,California
538,17,Big River,California
679,0,Myrtletown,California
783,0,Markleeville,California
1910,0,South Oroville,California
58314,0,Palos Verdes Estates,California
157,1,Janesville,California
4243,2,Denair,California
40320,3,Orinda,California
420,1,Huron,California
8880,0,Rainbow,California
2771,0,Ridgemark,California
15965,8,Citrus Heights,California
106,5,Lake of the Woods,California
6219,0,Oak View,California
524,1,South Dos Palos,California
11,0,Anchor Bay,California
525,0,Boonville,California
44660,14,La Verne,California
94,0,Albion,California
3260,3,Oildale,California
83818,0,Westmont,California
7976,0,La Selva Beach,California
5924,0,Collierville,California
41115,2,Lafayette,California
55,0,Walker,California
114,0,Caribou,California
3029,0,Monterey,California
88652,0,East Los Angeles,California
9254,2,Sonoma,California
540,0,Groveland,California
1472,2,Merced,California
224,0,Aspen Springs,California
85,0,San Simeon,California
1444,0,Le Grand,California
76880,0,Westwood,California
679,0,Soda Springs,California
2619,0,Carmel-by-the-Sea,California
24332,1,Del Mar,California
3943,0,Desert View Highlands,California
705,0,Mountain Ranch,California
675,0,Blue Lake,California
3543,0,Waterford,California
28413,3,Alum Rock,California
727,1,North Lakeport,California
10732,0,Menifee,California
6441,0,Bowles,California
4220,0,Boronda,California
60404,3,Charter Oak,California
249,0,Big Creek,California
2344,0,Avila Beach,California
341,0,California Hot Springs,California
635,0,Keene,California
3080,0,Sand City,California
5945,2,Rutherford,California
108,0,Canyondam,California
49744,3,Tustin,California
5113,0,Victor,California
18064,0,Val Verde,California
2305,0,Farmersville,California
38932,1,Saranap,California
34350,0,Richmond,California
7306,1,Santa Cruz,California
5,0,Happy Camp,California
284,118,Hornbrook,California
11926,0,Corralitos,California
112,0,Wilkerson,California
269,0,Midpines,California
7640,0,Twin Lakes,California
86422,0,Alhambra,California
9456,0,Suisun City,California
15840,3,Parkway,California
6189,0,Calwa,California
3230,0,Bakersfield,California
30,0,Phillipsville,California
929,0,Lemoore Station,California
2779,3,Lake Los Angeles,California
5733,0,Aromas,California
2671,1,Edwards AFB,California
21518,0,Winter Gardens,California
119,4,Mammoth Lakes,California
81081,37,Fullerton,California
1603,2,Gustine,California
878,3,Delano,California
36395,0,San Francisco,California
553,2,East Sonora,California
16652,1,Foothill Farms,California
408,4,Lake City,California
915,0,Terra Bella,California
223,0,Edgewood,California
395,1,Pike,California
26685,0,Muir Beach,California
2016,0,Woodlake,California
17931,6,Dana Point,California
180,1,Lockwood,California
104,3,Mount Shasta,California
23001,2,Woodcrest,California
34148,1,Woodside,California
8908,1,El Verano,California
74,0,Squirrel Mountain Valley,California
1388,1,Woodlands,California
557,0,Tuolumne City,California
2162,0,Seville,California
1259,0,Shasta,California
56323,2,San Fernando,California
1383,0,Lompoc,California
88380,0,South Gate,California
23528,0,Bolinas,California
6509,0,Hemet,California
123,1,Chalfant,California
81,1,Hamilton Branch,California
609,3,Arbuckle,California
475,0,Philo,California
22612,2,Lexington Hills,California
220,0,Gazelle,California
804,0,Forbestown,California
22945,0,Loma Mar,California
2700,0,Goshen,California
16420,1,Antelope,California
680,0,Humboldt Hill,California
3119,1,Guerneville,California
6173,0,Fresno,California
28929,0,East Foothills,California
79234,0,North El Monte,California
47746,0,Union City,California
72910,7,Walnut,California
31811,0,El Granada,California
57211,9,Orange,California
4939,1,Deer Park,California
573,1,Bradley,California
86262,8,Buena Park,California
58,38,Fort Bidwell,California
62869,3,Citrus,California
1123,4,Camino,California
2881,4,Newman,California
18967,0,Loma Linda,California
1737,7,River Pines,California
4587,0,Moskowite Corner,California
48592,12,Pomona,California
820,0,Stratford,California
15353,2,Lake Elsinore,California
66020,5,Covina,California
4244,0,Larkfield-Wikiup,California
1856,1,Cayucos,California
37542,0,Albany,California
9487,0,Fallbrook,California
33,19,Borrego Springs,California
91026,0,Paramount,California
1181,853,Winterhaven,California
954,0,Dos Palos,California
14014,2,Lake San Marcos,California
7364,247,Manteca,California
5692,0,Kerman,California
2417,4,Nipomo,California
46552,10,San Dimas,California
30050,0,Loyola,California
1464,1,Buttonwillow,California
1247,0,Keswick,California
74930,1,Marina del Rey,California
10485,0,Vincent,California
121,0,Greenhorn,California
12303,0,Santa Rosa Valley,California
596,0,Westhaven-Moonstone,California
13221,0,Creston,California
7256,0,French Camp,California
627,0,Forest Meadows,California
12103,2,Davis,California
3183,3,Hollister,California
8055,6,El Rio,California
2167,14,Morro Bay,California
3273,1,Monte Rio,California
9393,10,Cameron Park,California
763,0,Lakeport,California
671,0,Upper Lake,California
3691,5,Georgetown,California
23155,7,Malibu,California
66998,0,Redondo Beach,California
80,0,Lake Almanor West,California
3159,0,Lamont,California
17,0,Bieber,California
5709,0,Moss Landing,California
76118,3,Anaheim,California
1110,1,Mojave,California
1877,0,Camanche Village,California
557,0,Julian,California
19725,0,Bell Canyon,California
2042,8,Biggs,California
16042,0,Florin,California
626,0,Talmage,California
1282,0,Linda,California
413,2,Butte Valley,California
74658,3,West Carson,California
46,0,Fall River Mills,California
41927,7,Claremont,California
35242,2,Pleasant Hill,California
1794,0,Santa Ynez,California
27522,2,Santa Clarita,California
149,0,Derby Acres,California
2687,0,Hanford,California
372,0,Clearlake,California
5152,0,Morada,California
79177,8,Brea,California
12072,0,Lake Arrowhead,California
2426,8,Drytown,California
87082,2,Los Angeles,California
2193,0,Smartsville,California
468,0,Calipatria,California
2089,1,Esparto,California
13,0,Manchester,California
504,3,Rio Dell,California
1008,2,Princeton,California
1882,3,Mountain View Acres,California
3902,2,Lake of the Pines,California
8219,7,Yolo,California
1687,7,Penn Valley,California
196,0,McKittrick,California
557,0,Soulsbyville,California
22794,0,Thousand Oaks,California
1340,0,Fairmead,California
2470,0,Grover Beach,California
531,0,Westmorland,California
123,0,West Bishop,California
217,0,Lebec,California
3253,0,Crows Landing,California
4741,0,Hardwick,California
680,0,Pine Hills,California
16022,0,Gold River,California
28049,0,Mill Valley,California
111,1,Topaz,California
80072,6,Glendale,California
1633,1,Pixley,California
4812,6,Santa Rosa,California
756,0,Whitley Gardens,California
882,0,Richgrove,California
667,5,Los Banos,California
633,0,Volta,California
13920,0,Fillmore,California
4858,0,Bret Harte,California
13362,0,Brentwood,California
1241,0,Shasta Lake,California
680,0,Cutten,California
21660,4,Mead Valley,California
11698,0,Nicolaus,California
156,125,Fort Irwin,California
279,0,Mariposa,California
3415,3,Wallace,California
5414,0,Acampo,California
13419,0,Mentone,California
2061,0,Waukena,California
5,5,Desert Center,California
32854,0,Port Costa,California
120,0,Cromberg,California
15244,1,Highland,California
51378,0,Hidden Hills,California
2138,0,Los Osos,California
22067,3,Encinitas,California
1639,0,Los Olivos,California
115,0,Johnsville,California
5873,2,Sanger,California
43176,0,Oakland,California
3284,2,Greenacres,California
4685,1,Lockeford,California
102,0,La Porte,California
81287,0,View Park-Windsor Hills,California
120,0,Indian Falls,California
33836,0,Tara Hills,California
87844,0,East San Gabriel,California
1127,2,Richfield,California
44,1,Sea Ranch,California
20324,0,Lake Sherwood,California
82315,3,Cypress,California
33187,0,Belvedere,California
547,0,Comptche,California
14890,1,Granite Bay,California
1282,0,Forest Ranch,California
24853,3,Poway,California
3978,0,Ballico,California
68945,4,Monrovia,California
92,0,Orick,California
77,0,Lake Isabella,California
680,0,Bayview,California
18,0,Nubieber,California
22110,0,Lakeside,California
65206,0,Diamond Bar,California
2715,0,Visalia,California
16261,0,La Riviera,California
2871,0,Jenner,California
40441,2,Home Gardens,California
44776,1,Moraga,California
787,2,Kelseyville,California
1430,7,Berry Creek,California
84696,0,Hawaiian Gardens,California
106,0,Meadow Valley,California
2404,0,Yettem,California
550,0,Columbia,California
19705,0,Lytle Creek,California
135,3,Yosemite Valley,California
30885,0,Oak Park,California
39392,0,East Palo Alto,California
107,0,Quincy,California
1132,2,Squaw Valley,California
374,0,Timber Cove,California
32458,0,Crockett,California
29984,0,Cupertino,California
4553,1,Bloomfield,California
69185,1,Seal Beach,California
8069,0,Winchester,California
349,0,Oakhurst,California
1322,6,Gridley,California
100,0,McCloud,California
21465,0,Clyde,California
2340,0,East Tulare Villa,California
2557,0,Armona,California
6408,0,Glen Ellen,California
23420,1,Riverside,California
64,0,Iron Horse,California
78124,0,Alondra Park,California
1674,0,Lake Wildwood,California
34,0,Doyle,California
959,0,East Porterville,California
39,1,Montgomery Creek,California
13655,8,Lincoln,California
34417,0,Pacheco,California
1154,1,Joshua Tree,California
40582,0,Emeryville,California
600,0,Redwood Valley,California
71381,1,El Nido,California
114,0,Mohawk Vista,California
478,0,Johannesburg,California
114,0,C-Road,California
457,1,Camptonville,California
63955,42,Yorba Linda,California
1948,0,Woodville,California
6779,1,San Buenaventura,California
57831,2,Midway City,California
1745,5,Oroville,California
4231,2,Empire,California
11156,12,Carlsbad,California
3312,6,Aguanga,California
2415,0,Cutler,California
26121,1,Cambrian Park,California
195,0,San Lucas,California
64,0,Whitehawk,California
1764,0,Snelling,California
257,0,Bear Valley,California
297,0,Ahwahnee,California
84251,0,Temple City,California
190,1,Willow Creek,California
1432,1,Artois,California
161,1,Blythe,California
6274,1,Coloma,California
7540,0,Freedom,California
88953,0,Maywood,California
33939,1,Green Acres,California
24165,1,Fairbanks Ranch,California
32668,0,Rodeo,California
160,3,Avenal,California
24,0,Alderpoint,California
6007,1,Lincoln Village,California
16400,6,Elverta,California
28546,0,San Jose,California
526,0,South Taft,California
16279,1,Arden-Arcade,California
28,0,Cartago,California
26226,1,Monte Sereno,California
194,43,Lost Hills,California
595,0,Imperial,California
1547,3,Adelanto,California
5,0,Mount Hebron,California
86194,7,La Habra,California
7839,1,Shingle Springs,California
597,1,Brawley,California
3266,0,Smith Corner,California
8093,2,Napa,California
474,0,Springville,California
1823,0,Apple Valley,California
134,0,Round Valley,California
16352,4,Rio Linda,California
5681,1,Tahoe Vista,California
708,0,Bear Valley Springs,California
707,0,Ducor,California
11862,0,Soquel,California
2825,7,Palm Desert,California
121,0,Spring Garden,California
370,1,Clearlake Oaks,California
545,0,Twain Harte,California
48377,0,San Leandro,California
312,0,Manton,California
223,1,Swall Meadows,California
159,0,Butte Meadows,California
49143,0,North Fair Oaks,California
542,0,Cedar Ridge,California
8395,0,Aptos Hills-Larkin Valley,California
53495,0,Rancho Palos Verdes,California
69758,8,Westminster,California
4,3,Dogtown,California
33949,0,Pacifica,California
1465,0,Buellton,California
63,10,New Pine Creek,California
12743,0,Canyon Lake,California
1965,2,Corcoran,California
742,9,Kirkwood,California
3275,0,Cressey,California
680,0,Fields Landing,California
50776,0,Ashland,California
2,3,Baker,California
79853,0,Gardena,California
47646,0,Foster City,California
2516,1,Gonzales,California
15424,0,Pescadero,California
6076,578,Moores Mill,Alabama
251,91,Sanford,Alabama
150,109,Thomasville,Alabama
2501,1098,Smoke Rise,Alabama
537,368,Kellyton,Alabama
2052,499,Town Creek,Alabama
1880,914,Glencoe,Alabama
1579,568,Waldo,Alabama
1479,352,Ashford,Alabama
334,169,Gu-Win,Alabama
1457,8,Oxford,Alabama
9904,1190,Irondale,Alabama
1468,3,Cowarts,Alabama
3454,1162,Holtville,Alabama
1637,0,Anniston,Alabama
1732,938,Gulf Shores,Alabama
1842,1145,Holt,Alabama
959,8,Lineville,Alabama
699,1,Rockford,Alabama
5481,20,Sumiton,Alabama
1901,11,Grimes,Alabama
1769,1044,Loachapoka,Alabama
1627,42,Gordo,Alabama
678,384,Scottsboro,Alabama
546,76,Stewartville,Alabama
598,361,Louisville,Alabama
214,126,Livingston,Alabama
2069,497,Hillsboro,Alabama
1448,1,Gordon,Alabama
531,253,Nauvoo,Alabama
2864,18,Vance,Alabama
237,53,Grove Hill,Alabama
3984,309,Grant,Alabama
831,1,Lockhart,Alabama
274,78,Castleberry,Alabama
911,352,Dauphin Island,Alabama
9288,469,Helena,Alabama
3503,2,Wilton,Alabama
271,35,Uriah,Alabama
212,159,Selma,Alabama
5132,10,Lillian,Alabama
292,40,Coffeeville,Alabama
9043,3,Concord,Alabama
4375,1127,Creola,Alabama
9030,1,Trussville,Alabama
1679,5,Walnut Grove,Alabama
1262,0,Sheffield,Alabama
8344,0,Brantleyville,Alabama
5137,2,Columbiana,Alabama
7676,0,West Jefferson,Alabama
1126,1,Guntersville,Alabama
210,15,Selmont-West Selmont,Alabama
1165,4,Langston,Alabama
667,1,Hollywood,Alabama
696,346,Geneva,Alabama
1948,3,Napier Field,Alabama
4414,2,Calera,Alabama
1690,0,Headland,Alabama
5399,316,Spanish Fort,Alabama
959,3,Enterprise,Alabama
944,0,Section,Alabama
4243,1,Montevallo,Alabama
356,7,Glen Allen,Alabama
2487,0,Magnolia Springs,Alabama
1489,1,Lexington,Alabama
2141,315,Cusseta,Alabama
5802,0,County Line,Alabama
8605,1,Rock Creek,Alabama
347,0,Winfield,Alabama
6512,0,Warrior,Alabama
187,49,McIntosh,Alabama
2062,9,Pell City,Alabama
483,200,Vernon,Alabama
636,218,Macedonia,Alabama
2499,3,Courtland,Alabama
5774,3,Ardmore,Alabama
853,343,Mosses,Alabama
311,2,Guin,Alabama
9592,0,McDonald Chapel,Alabama
2123,3,Lanett,Alabama
459,142,Union,Alabama
4210,0,Axis,Alabama
9129,0,Gardendale,Alabama
4227,634,Smiths Station,Alabama
218,3,Orrville,Alabama
519,4,Double Springs,Alabama
260,2,Horn Hill,Alabama
465,0,Opp,Alabama
5795,0,Lake View,Alabama
540,2,Eldridge,Alabama
4955,0,Theodore,Alabama
227,12,Eutaw,Alabama
892,378,Thorsby,Alabama
9235,0,Sylvan Springs,Alabama
79,41,Midway,Alabama
5623,0,New Market,Alabama
396,14,Centreville,Alabama
1925,0,Newton,Alabama
9704,0,Birmingham,Alabama
3369,4,Montgomery,Alabama
7499,6,Somerville,Alabama
4767,2,Woodstock,Alabama
1905,198,Jacksonville,Alabama
8531,0,Moody,Alabama
1939,410,Arab,Alabama
999,3,Dodge City,Alabama
213,20,Demopolis,Alabama
1466,0,Webb,Alabama
1705,0,Altoona,Alabama
1937,0,Highland Lake,Alabama
6649,1,Decatur,Alabama
667,2,Dutton,Alabama
416,55,Hackleburg,Alabama
397,1,Flomaton,Alabama
1676,1,Anderson,Alabama
1914,0,Talladega Springs,Alabama
230,8,East Brewton,Alabama
391,14,Daviston,Alabama
9196,0,Pelham,Alabama
125,13,Linden,Alabama
359,43,McKenzie,Alabama
1161,1,Marbury,Alabama
177,3,Excel,Alabama
1029,0,Cullman,Alabama
248,5,Evergreen,Alabama
2133,2,Childersburg,Alabama
414,2,Oakman,Alabama
7308,0,Madison,Alabama
1586,8,Allgood,Alabama
723,295,Roanoke,Alabama
1788,1,Moundville,Alabama
243,1,Red Level,Alabama
1718,0,Nectar,Alabama
420,30,Haleyville,Alabama
9696,0,Tarrant,Alabama
1169,0,St. Florian,Alabama
163,1,Myrtlewood,Alabama
1886,0,West End-Cobb Town,Alabama
468,4,Hurtsboro,Alabama
1354,0,Littleville,Alabama
344,0,Brilliant,Alabama
2114,4,Franklin,Alabama
264,0,Onycha,Alabama
425,12,Boykin,Alabama
2247,2,Stockton,Alabama
1238,1,Jemison,Alabama
9676,0,Lipscomb,Alabama
6716,4,Athens,Alabama
9633,0,Fairfield,Alabama
1237,0,Black,Alabama
1952,1,Saks,Alabama
521,123,Petrey,Alabama
1972,0,Pinckard,Alabama
199,1,Andalusia,Alabama
1689,3,Ashville,Alabama
912,51,Abbeville,Alabama
508,2,Alexander City,Alabama
2010,0,Fort Rucker,Alabama
234,2,Fulton,Alabama
505,4,Clanton,Alabama
3234,0,Odenville,Alabama
158,1,Thomaston,Alabama
2656,0,Lowndesboro,Alabama
1451,6,Leesburg,Alabama
110,3,Aliceville,Alabama
391,1,Bear Creek,Alabama
200,1,Carolina,Alabama
339,4,Hamilton,Alabama
645,1,Akron,Alabama
162,1,Jackson,Alabama
9679,0,Midfield,Alabama
7407,0,Argo,Alabama
2539,0,North Courtland,Alabama
2009,0,Daleville,Alabama
367,0,Goldville,Alabama
727,3,Mignon,Alabama
8425,1,Harpersville,Alabama
114,17,Vinegar Bend,Alabama
3436,0,Wetumpka,Alabama
724,2,Citronelle,Alabama
2112,1,Hartford,Alabama
1826,0,Tuscaloosa,Alabama
2949,28,Bay Minette,Alabama
2562,1,Hayneville,Alabama
1405,0,Hatton,Alabama
9861,1,Hoover,Alabama
383,52,Detroit,Alabama
6372,0,Meridianville,Alabama
627,16,Rainsville,Alabama
458,1,Troy,Alabama
1172,0,Underwood-Petersville,Alabama
3899,1,Elkmont,Alabama
2577,1,Brookwood,Alabama
1263,25,Muscle Shoals,Alabama
1389,0,Fairview,Alabama
1995,0,Southside,Alabama
612,0,Luverne,Alabama
516,1,Lynn,Alabama
550,1,Skyline,Alabama
120,44,Millry,Alabama
1863,433,Fruithurst,Alabama
714,2,Eunola,Alabama
1425,0,South Vinemont,Alabama
2317,2,Huguley,Alabama
279,45,Clayton,Alabama
5362,0,Dora,Alabama
5283,3,Elberta,Alabama
3207,0,Gulfcrest,Alabama
424,1,Berry,Alabama
2039,0,Colony,Alabama
1638,4,Boaz,Alabama
199,0,Libertyville,Alabama
1783,1,Coker,Alabama
1413,0,Haleburg,Alabama
677,7,Millport,Alabama
9864,0,Mountain Brook,Alabama
529,1,Parrish,Alabama
9137,0,Center Point,Alabama
1314,3,Russellville,Alabama
9866,1,Meadowbrook,Alabama
1969,0,Woodland,Alabama
259,0,Gantt,Alabama
759,0,Sylacauga,Alabama
1885,0,Cottondale,Alabama
1227,0,Choccolocco,Alabama
1319,0,Rosa,Alabama
8954,0,Grayson Valley,Alabama
253,1,Repton,Alabama
7112,0,Kimberly,Alabama
253,1,Malcolm,Alabama
441,1,Our Town,Alabama
204,0,Riverview,Alabama
255,1,Carrollton,Alabama
192,0,Boligee,Alabama
301,0,Kennedy,Alabama
9324,0,Adamsville,Alabama
7863,0,Clay,Alabama
188,3,Bellamy,Alabama
1798,0,Madrid,Alabama
483,1,Glenwood,Alabama
1204,0,Heflin,Alabama
9592,0,Brighton,Alabama
114,0,McMullen,Alabama
456,1,Jasper,Alabama
845,9,Ranburne,Alabama
2035,0,Clayhatchee,Alabama
2942,0,Valley,Alabama
9353,0,Maytown,Alabama
413,0,Gordonville,Alabama
454,0,Benton,Alabama
173,10,Pine Apple,Alabama
1004,0,Taylor,Alabama
685,2,Pine Ridge,Alabama
1614,0,Collinsville,Alabama
7187,0,Harvest,Alabama
9509,0,Pleasant Grove,Alabama
2331,1,Ohatchee,Alabama
164,11,Nanafalia,Alabama
2163,0,Slocomb,Alabama
204,1,Tibbie,Alabama
390,4,Maplesville,Alabama
702,5,Henagar,Alabama
401,56,Atmore,Alabama
149,2,Faunsdale,Alabama
193,0,River Falls,Alabama
76,6,Lisman,Alabama
1984,0,Waverly,Alabama
389,1,Hodges,Alabama
2163,6,Tallassee,Alabama
4480,1,Silverhill,Alabama
1508,0,Whitesboro,Alabama
2603,5,Bridgeport,Alabama
262,9,Marion,Alabama
218,2,Valley Grande,Alabama
335,0,Natural Bridge,Alabama
1774,0,Cottonwood,Alabama
9894,0,Vestavia Hills,Alabama
647,3,Kinston,Alabama
220,1,Greenville,Alabama
8959,0,Leeds,Alabama
4082,0,Bayou La Batre,Alabama
9958,0,Brook Highland,Alabama
384,0,Red Bay,Alabama
1953,3,Alexandria,Alabama
152,0,Uniontown,Alabama
1283,0,Florence,Alabama
962,0,Good Hope,Alabama
270,1,Dozier,Alabama
9585,0,Minor,Alabama
2096,1,La Fayette,Alabama
869,0,Florala,Alabama
2972,0,Bucks,Alabama
9490,0,Westover,Alabama
3445,0,Blue Ridge,Alabama
1627,1,Snead,Alabama
186,1,Leroy,Alabama
460,1,Banks,Alabama
1888,0,Auburn,Alabama
166,1,Pine Hill,Alabama
1446,1,Moulton,Alabama
9525,0,Edgewater,Alabama
6786,0,Gurley,Alabama
649,1,Spruce Pine,Alabama
4882,0,Perdido Beach,Alabama
135,0,Yellow Bluff,Alabama
4700,0,Saraland,Alabama
1137,0,East Point,Alabama
1093,2,Ider,Alabama
1610,1,West Point,Alabama
1580,1,Douglas,Alabama
2612,0,Hayden,Alabama
365,0,Phil Campbell,Alabama
732,0,Weogufka,Alabama
772,1,Elba,Alabama
9632,0,Forestdale,Alabama
1496,0,Hobson City,Alabama
1864,1,Weaver,Alabama
1627,0,Newville,Alabama
1806,1,Crossville,Alabama
1353,1,Leighton,Alabama
